time (seconds),x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,
7.387000,0.000044,-0.000015,0.000029,-0.022866,-0.120898,-0.017671,-0.065077,-0.237314,-0.042901,-0.095019,-0.356748,-0.046577,-0.094156,-0.472703,-0.038687,-0.011892,-0.551301,-0.011875,0.100198,-0.608938,0.024285,
7.395000,0.000044,-0.000015,0.000029,-0.022849,-0.120928,-0.017652,-0.065030,-0.237370,-0.042860,-0.094957,-0.356813,-0.046533,-0.094092,-0.472764,-0.038669,-0.011858,-0.551403,-0.011895,0.100200,-0.609119,0.024222,
7.405000,0.000044,-0.000015,0.000029,-0.022832,-0.120959,-0.017633,-0.064982,-0.237426,-0.042820,-0.094891,-0.356878,-0.046498,-0.094031,-0.472825,-0.038651,-0.011843,-0.551507,-0.011878,0.100165,-0.609303,0.024250,
7.412000,0.000044,-0.000015,0.000029,-0.022814,-0.120989,-0.017614,-0.064928,-0.237484,-0.042778,-0.094813,-0.356946,-0.046451,-0.093940,-0.472889,-0.038626,-0.011772,-0.551600,-0.011890,0.100215,-0.609455,0.024198,
7.423000,0.000044,-0.000015,0.000029,-0.022821,-0.121016,-0.017596,-0.064981,-0.237509,-0.042747,-0.094975,-0.356950,-0.046453,-0.094250,-0.472897,-0.038694,-0.012254,-0.551813,-0.012020,0.099581,-0.609986,0.024017,
7.436000,0.000044,-0.000015,0.000029,-0.022834,-0.121047,-0.017576,-0.065082,-0.237525,-0.042714,-0.095275,-0.356926,-0.046476,-0.094812,-0.472884,-0.038830,-0.013111,-0.552166,-0.012282,0.098469,-0.610895,0.023640,
7.449000,0.000044,-0.000015,0.000029,-0.022853,-0.121087,-0.017548,-0.065248,-0.237534,-0.042675,-0.095776,-0.356865,-0.046531,-0.095761,-0.472843,-0.039064,-0.014580,-0.552759,-0.012716,0.096546,-0.612450,0.023030,
7.461000,0.000044,-0.000015,0.000029,-0.022806,-0.121151,-0.017504,-0.065188,-0.237632,-0.042597,-0.095869,-0.356941,-0.046512,-0.096120,-0.472936,-0.039183,-0.015359,-0.553366,-0.012985,0.095372,-0.613863,0.022631,
7.475000,0.000044,-0.000015,0.000029,-0.022771,-0.121224,-0.017453,-0.065218,-0.237715,-0.042514,-0.096223,-0.356963,-0.046534,-0.096966,-0.472985,-0.039423,-0.016891,-0.554241,-0.013476,0.093207,-0.616017,0.021916,
7.488000,0.000044,-0.000015,0.000029,-0.022708,-0.121320,-0.017386,-0.065202,-0.237837,-0.042403,-0.096591,-0.357016,-0.046550,-0.097938,-0.473070,-0.039712,-0.018751,-0.555380,-0.014089,0.090512,-0.618793,0.021009,
7.503000,0.000043,-0.000014,0.000029,-0.022535,-0.121453,-0.017294,-0.064804,-0.238104,-0.042230,-0.096239,-0.357304,-0.046438,-0.097839,-0.473389,-0.039781,-0.019308,-0.556478,-0.014382,0.089285,-0.621151,0.020518,
7.519000,0.000043,-0.000014,0.000029,-0.022386,-0.121594,-0.017195,-0.064546,-0.238343,-0.042053,-0.096267,-0.357509,-0.046379,-0.098430,-0.473633,-0.040011,-0.020918,-0.557895,-0.014982,0.086667,-0.624428,0.019570,
7.536000,0.000042,-0.000014,0.000028,-0.022166,-0.121768,-0.017073,-0.064075,-0.238678,-0.041825,-0.095958,-0.357848,-0.046251,-0.098586,-0.474014,-0.040160,-0.022114,-0.559457,-0.015509,0.084404,-0.627887,0.018681,
7.553000,0.000042,-0.000014,0.000028,-0.021881,-0.121971,-0.016932,-0.063399,-0.239100,-0.041552,-0.095308,-0.358314,-0.046051,-0.098283,-0.474527,-0.040215,-0.022831,-0.561113,-0.015938,0.082602,-0.631405,0.017881,
7.567000,0.000041,-0.000014,0.000028,-0.021543,-0.122195,-0.016776,-0.062554,-0.239589,-0.041242,-0.094369,-0.358884,-0.045788,-0.097578,-0.475148,-0.040180,-0.023107,-0.562820,-0.016271,0.081247,-0.634904,0.017174,
7.583000,0.000040,-0.000014,0.000028,-0.021167,-0.122432,-0.016610,-0.061580,-0.240126,-0.040904,-0.093200,-0.359532,-0.045471,-0.096545,-0.475849,-0.040062,-0.023001,-0.564539,-0.016510,0.080301,-0.638320,0.016557,
7.599000,0.000040,-0.000013,0.000027,-0.020764,-0.122678,-0.016437,-0.060513,-0.240694,-0.040545,-0.091856,-0.360233,-0.045108,-0.095247,-0.476604,-0.039867,-0.022566,-0.566232,-0.016657,0.079730,-0.641595,0.016034,
7.615000,0.000039,-0.000013,0.000027,-0.020337,-0.122926,-0.016264,-0.059345,-0.241285,-0.040174,-0.090292,-0.360986,-0.044697,-0.093591,-0.477413,-0.039570,-0.021625,-0.567825,-0.016653,0.079793,-0.644535,0.015701,
7.628000,0.000038,-0.000013,0.000027,-0.019921,-0.123167,-0.016094,-0.058200,-0.241859,-0.039805,-0.088749,-0.361719,-0.044275,-0.091939,-0.478200,-0.039241,-0.020644,-0.569339,-0.016607,0.079944,-0.647302,0.015412,
7.640000,0.000037,-0.000013,0.000027,-0.019519,-0.123400,-0.015930,-0.057097,-0.242409,-0.039443,-0.087261,-0.362422,-0.043849,-0.090347,-0.478955,-0.038893,-0.019694,-0.570782,-0.016536,0.080092,-0.649931,0.015145,
7.653000,0.000036,-0.000013,0.000027,-0.019133,-0.123624,-0.015772,-0.056035,-0.242935,-0.039088,-0.085833,-0.363095,-0.043422,-0.088822,-0.479678,-0.038530,-0.018787,-0.572159,-0.016444,0.080225,-0.652435,0.014897,
7.665000,0.000036,-0.000012,0.000026,-0.018770,-0.123841,-0.015618,-0.055055,-0.243432,-0.038741,-0.084553,-0.363719,-0.043006,-0.087513,-0.480351,-0.038185,-0.018144,-0.573517,-0.016392,0.080054,-0.654957,0.014576,
7.677000,0.000035,-0.000012,0.000026,-0.018415,-0.124055,-0.015466,-0.054098,-0.243917,-0.038396,-0.083312,-0.364327,-0.042586,-0.086256,-0.481008,-0.037829,-0.017553,-0.574848,-0.016335,0.079828,-0.657434,0.014249,
7.689000,0.000034,-0.000012,0.000026,-0.018065,-0.124266,-0.015315,-0.053154,-0.244393,-0.038050,-0.082091,-0.364924,-0.042160,-0.085023,-0.481653,-0.037459,-0.016981,-0.576153,-0.016266,0.079588,-0.659858,0.013926,
7.702000,0.000033,-0.000012,0.000026,-0.017709,-0.124474,-0.015166,-0.052182,-0.244869,-0.037702,-0.080796,-0.365530,-0.041716,-0.083658,-0.482308,-0.037047,-0.016203,-0.577393,-0.016127,0.079627,-0.662103,0.013697,
7.714000,0.000033,-0.000012,0.000025,-0.017364,-0.124677,-0.015021,-0.051236,-0.245329,-0.037359,-0.079533,-0.366116,-0.041271,-0.082322,-0.482941,-0.036622,-0.015427,-0.578580,-0.015965,0.079693,-0.664239,0.013498,
7.726000,0.000032,-0.000012,0.000025,-0.017031,-0.124873,-0.014881,-0.050322,-0.245773,-0.037023,-0.078314,-0.366681,-0.040829,-0.081035,-0.483551,-0.036191,-0.014680,-0.579719,-0.015790,0.079752,-0.666282,0.013318,
7.737000,0.000031,-0.000011,0.000025,-0.016709,-0.125063,-0.014745,-0.049439,-0.246199,-0.036694,-0.077139,-0.367224,-0.040390,-0.079797,-0.484138,-0.035756,-0.013965,-0.580811,-0.015605,0.079801,-0.668239,0.013152,
7.751000,0.000031,-0.000011,0.000025,-0.016397,-0.125248,-0.014612,-0.048586,-0.246611,-0.036372,-0.076004,-0.367747,-0.039955,-0.078604,-0.484704,-0.035320,-0.013278,-0.581861,-0.015412,0.079841,-0.670116,0.013000,
7.763000,0.000030,-0.000011,0.000025,-0.016096,-0.125426,-0.014484,-0.047761,-0.247008,-0.036056,-0.074909,-0.368250,-0.039525,-0.077454,-0.485250,-0.034885,-0.012619,-0.582871,-0.015213,0.079873,-0.671916,0.012858,
7.779000,0.000030,-0.000011,0.000024,-0.015804,-0.125600,-0.014359,-0.046962,-0.247390,-0.035747,-0.073850,-0.368736,-0.039102,-0.076345,-0.485777,-0.034451,-0.011985,-0.583842,-0.015009,0.079897,-0.673646,0.012726,
7.790000,0.000029,-0.000011,0.000024,-0.015521,-0.125768,-0.014238,-0.046189,-0.247760,-0.035444,-0.072826,-0.369205,-0.038684,-0.075274,-0.486286,-0.034020,-0.011376,-0.584777,-0.014803,0.079915,-0.675308,0.012603,
7.804000,0.000029,-0.000011,0.000024,-0.015247,-0.125932,-0.014120,-0.045440,-0.248117,-0.035148,-0.071835,-0.369658,-0.038273,-0.074239,-0.486777,-0.033593,-0.010788,-0.585679,-0.014596,0.079928,-0.676907,0.012486,
7.815000,0.000028,-0.000011,0.000024,-0.014982,-0.126091,-0.014005,-0.044713,-0.248462,-0.034858,-0.070875,-0.370095,-0.037868,-0.073238,-0.487253,-0.033170,-0.010222,-0.586548,-0.014387,0.079935,-0.678446,0.012376,
7.828000,0.000027,-0.000010,0.000024,-0.014724,-0.126246,-0.013893,-0.044008,-0.248796,-0.034574,-0.069945,-0.370518,-0.037470,-0.072270,-0.487713,-0.032752,-0.009675,-0.587387,-0.014179,0.079938,-0.679928,0.012271,
7.839000,0.000027,-0.000010,0.000023,-0.014474,-0.126396,-0.013785,-0.043324,-0.249120,-0.034296,-0.069043,-0.370927,-0.037079,-0.071333,-0.488158,-0.032339,-0.009147,-0.588198,-0.013971,0.079938,-0.681358,0.012170,
7.851000,0.000026,-0.000010,0.000023,-0.014241,-0.126543,-0.013679,-0.042701,-0.249427,-0.034025,-0.068260,-0.371308,-0.036704,-0.070577,-0.488575,-0.031957,-0.008859,-0.589016,-0.013818,0.079642,-0.682848,0.011987,
7.862000,0.000026,-0.000010,0.000023,-0.013998,-0.126688,-0.013573,-0.042041,-0.249737,-0.033753,-0.067394,-0.371700,-0.036323,-0.069684,-0.489004,-0.031557,-0.008371,-0.589799,-0.013625,0.079608,-0.684228,0.011867,
7.874000,0.000026,-0.000010,0.000023,-0.013761,-0.126831,-0.013470,-0.041393,-0.250040,-0.033487,-0.066542,-0.372083,-0.035945,-0.068802,-0.489422,-0.031157,-0.007878,-0.590554,-0.013426,0.079597,-0.685554,0.011762,
7.886000,0.000025,-0.000010,0.000023,-0.013531,-0.126970,-0.013369,-0.040762,-0.250333,-0.033225,-0.065713,-0.372454,-0.035574,-0.067945,-0.489827,-0.030761,-0.007400,-0.591286,-0.013225,0.079583,-0.686836,0.011664,
7.898000,0.000025,-0.000010,0.000023,-0.013305,-0.127105,-0.013271,-0.040150,-0.250617,-0.032975,-0.064909,-0.372812,-0.035242,-0.067163,-0.490209,-0.030386,-0.007121,-0.592035,-0.012921,0.079219,-0.688210,0.011856,
7.909000,0.000024,-0.000010,0.000022,-0.013071,-0.127237,-0.013175,-0.039497,-0.250901,-0.032735,-0.064019,-0.373176,-0.034935,-0.066239,-0.490598,-0.030051,-0.006640,-0.592751,-0.012661,0.079118,-0.689489,0.011998,
7.920000,0.000024,-0.000010,0.000022,-0.012840,-0.127364,-0.013082,-0.038855,-0.251174,-0.032506,-0.063139,-0.373530,-0.034651,-0.065318,-0.490977,-0.029754,-0.006141,-0.593443,-0.012454,0.079056,-0.690720,0.012076,
7.931000,0.000023,-0.000009,0.000022,-0.012615,-0.127487,-0.012993,-0.038229,-0.251439,-0.032286,-0.062279,-0.373872,-0.034383,-0.064417,-0.491344,-0.029484,-0.005650,-0.594112,-0.012282,0.079003,-0.691911,0.012107,
7.941000,0.000023,-0.000009,0.000022,-0.012397,-0.127606,-0.012905,-0.037618,-0.251694,-0.032073,-0.061441,-0.374203,-0.034129,-0.063539,-0.491699,-0.029232,-0.005170,-0.594760,-0.012135,0.078953,-0.693065,0.012107,
7.954000,0.000022,-0.000009,0.000022,-0.012183,-0.127722,-0.012820,-0.037023,-0.251941,-0.031866,-0.060624,-0.374523,-0.033884,-0.062682,-0.492043,-0.028994,-0.004702,-0.595388,-0.012005,0.078905,-0.694181,0.012088,
7.966000,0.000022,-0.000009,0.000022,-0.011975,-0.127835,-0.012738,-0.036444,-0.252181,-0.031664,-0.059828,-0.374834,-0.033646,-0.061848,-0.492377,-0.028765,-0.004245,-0.595996,-0.011885,0.078857,-0.695263,0.012055,
7.976000,0.000022,-0.000009,0.000022,-0.011773,-0.127945,-0.012657,-0.035878,-0.252414,-0.031467,-0.059051,-0.375136,-0.033413,-0.061034,-0.492702,-0.028542,-0.003797,-0.596586,-0.011772,0.078814,-0.696309,0.012015,
7.988000,0.000021,-0.000009,0.000021,-0.011575,-0.128053,-0.012578,-0.035327,-0.252640,-0.031275,-0.058295,-0.375429,-0.033186,-0.060242,-0.493017,-0.028325,-0.003364,-0.597158,-0.011664,0.078767,-0.697325,0.011969,
7.998000,0.000021,-0.000009,0.000021,-0.011382,-0.128157,-0.012501,-0.034789,-0.252860,-0.031086,-0.057557,-0.375714,-0.032962,-0.059469,-0.493324,-0.028111,-0.002940,-0.597713,-0.011560,0.078724,-0.698307,0.011921,
8.008000,0.000021,-0.000009,0.000021,-0.011194,-0.128260,-0.012426,-0.034265,-0.253074,-0.030900,-0.056838,-0.375991,-0.032742,-0.058716,-0.493621,-0.027901,-0.002527,-0.598251,-0.011457,0.078681,-0.699260,0.011871,
8.018000,0.000020,-0.000009,0.000021,-0.011011,-0.128360,-0.012353,-0.033754,-0.253282,-0.030718,-0.056137,-0.376260,-0.032526,-0.057984,-0.493911,-0.027693,-0.002128,-0.598773,-0.011357,0.078633,-0.700186,0.011820,
8.028000,0.000020,-0.000009,0.000021,-0.010832,-0.128457,-0.012281,-0.033255,-0.253485,-0.030540,-0.055453,-0.376523,-0.032313,-0.057269,-0.494193,-0.027488,-0.001737,-0.599281,-0.011258,0.078589,-0.701082,0.011769,
8.036000,0.000020,-0.000009,0.000021,-0.010647,-0.128552,-0.012212,-0.032725,-0.253687,-0.030364,-0.054693,-0.376790,-0.032093,-0.056419,-0.494479,-0.027263,-0.001128,-0.599740,-0.011118,0.078854,-0.701850,0.011781,
8.046000,0.000019,-0.000008,0.000021,-0.010483,-0.128643,-0.012145,-0.032267,-0.253873,-0.030197,-0.054067,-0.377030,-0.031887,-0.055764,-0.494736,-0.027058,-0.000766,-0.600198,-0.011008,0.078822,-0.702655,0.011752,
8.055000,0.000019,-0.000008,0.000021,-0.010324,-0.128731,-0.012080,-0.031823,-0.254054,-0.030032,-0.053459,-0.377263,-0.031686,-0.055132,-0.494985,-0.026860,-0.000421,-0.600643,-0.010906,0.078779,-0.703440,0.011716,
8.064000,0.000019,-0.000008,0.000020,-0.010168,-0.128818,-0.012017,-0.031390,-0.254230,-0.029871,-0.052868,-0.377489,-0.031489,-0.054517,-0.495228,-0.026666,-0.000088,-0.601077,-0.010808,0.078732,-0.704204,0.011676,
8.072000,0.000018,-0.000008,0.000020,-0.010016,-0.128903,-0.011955,-0.030966,-0.254402,-0.029713,-0.052290,-0.377711,-0.031295,-0.053917,-0.495465,-0.026476,0.000236,-0.601500,-0.010713,0.078684,-0.704947,0.011632,
8.081000,0.000018,-0.000008,0.000020,-0.009867,-0.128986,-0.011894,-0.030552,-0.254570,-0.029558,-0.051725,-0.377926,-0.031104,-0.053330,-0.495697,-0.026289,0.000552,-0.601911,-0.010620,0.078637,-0.705671,0.011588,
8.090000,0.000018,-0.000008,0.000020,-0.009710,-0.129066,-0.011835,-0.030101,-0.254738,-0.029405,-0.051075,-0.378148,-0.030907,-0.052598,-0.495932,-0.026081,0.001099,-0.602277,-0.010487,0.078914,-0.706272,0.011607,
8.101000,0.000017,-0.000008,0.000020,-0.009574,-0.129143,-0.011779,-0.029721,-0.254892,-0.029259,-0.050556,-0.378346,-0.030722,-0.052057,-0.496143,-0.025894,0.001402,-0.602645,-0.010382,0.078894,-0.706913,0.011587,
8.110000,0.000017,-0.000008,0.000020,-0.009442,-0.129218,-0.011724,-0.029352,-0.255041,-0.029117,-0.050054,-0.378537,-0.030542,-0.051536,-0.496347,-0.025712,0.001687,-0.603004,-0.010285,0.078861,-0.707540,0.011559,
8.121000,0.000017,-0.000008,0.000020,-0.009312,-0.129291,-0.011670,-0.028992,-0.255188,-0.028977,-0.049564,-0.378724,-0.030366,-0.051027,-0.496546,-0.025535,0.001966,-0.603353,-0.010192,0.078829,-0.708150,0.011528,
8.130000,0.000017,-0.000008,0.000020,-0.009186,-0.129363,-0.011617,-0.028640,-0.255330,-0.028840,-0.049085,-0.378907,-0.030193,-0.050530,-0.496741,-0.025362,0.002239,-0.603692,-0.010102,0.078799,-0.708742,0.011494,
8.140000,0.000016,-0.000008,0.000020,-0.009062,-0.129433,-0.011566,-0.028298,-0.255469,-0.028706,-0.048621,-0.379084,-0.030024,-0.050052,-0.496930,-0.025193,0.002495,-0.604024,-0.010017,0.078757,-0.709323,0.011456,
8.149000,0.000016,-0.000008,0.000020,-0.008942,-0.129502,-0.011515,-0.027962,-0.255606,-0.028573,-0.048166,-0.379258,-0.029857,-0.049584,-0.497114,-0.025026,0.002746,-0.604349,-0.009933,0.078714,-0.709889,0.011416,
8.159000,0.000016,-0.000008,0.000020,-0.008823,-0.129570,-0.011465,-0.027633,-0.255739,-0.028443,-0.047721,-0.379428,-0.029692,-0.049126,-0.497295,-0.024862,0.002991,-0.604665,-0.009851,0.078671,-0.710442,0.011375,
8.168000,0.000016,-0.000008,0.000019,-0.008707,-0.129636,-0.011416,-0.027310,-0.255870,-0.028315,-0.047283,-0.379594,-0.029530,-0.048674,-0.497472,-0.024700,0.003235,-0.604974,-0.009770,0.078636,-0.710980,0.011336,
8.178000,0.000016,-0.000008,0.000019,-0.008593,-0.129702,-0.011368,-0.026994,-0.255998,-0.028188,-0.046857,-0.379757,-0.029369,-0.048236,-0.497645,-0.024540,0.003469,-0.605275,-0.009691,0.078595,-0.711506,0.011295,
8.187000,0.000015,-0.000008,0.000019,-0.008482,-0.129766,-0.011321,-0.026685,-0.256123,-0.028064,-0.046439,-0.379917,-0.029211,-0.047807,-0.497814,-0.024382,0.003698,-0.605570,-0.009613,0.078554,-0.712020,0.011254,
8.196000,0.000015,-0.000008,0.000019,-0.008372,-0.129829,-0.011275,-0.026381,-0.256246,-0.027941,-0.046029,-0.380073,-0.029055,-0.047387,-0.497980,-0.024226,0.003922,-0.605858,-0.009536,0.078513,-0.712521,0.011213,
8.204000,0.000015,-0.000008,0.000019,-0.008265,-0.129891,-0.011229,-0.026084,-0.256367,-0.027820,-0.045628,-0.380226,-0.028901,-0.046975,-0.498142,-0.024071,0.004141,-0.606140,-0.009460,0.078472,-0.713011,0.011172,
8.214000,0.000015,-0.000008,0.000019,-0.008159,-0.129952,-0.011184,-0.025791,-0.256485,-0.027701,-0.045234,-0.380376,-0.028748,-0.046572,-0.498301,-0.023918,0.004356,-0.606416,-0.009384,0.078432,-0.713490,0.011131,
8.222000,0.000015,-0.000007,0.000019,-0.008056,-0.130012,-0.011140,-0.025505,-0.256601,-0.027584,-0.044848,-0.380523,-0.028598,-0.046177,-0.498457,-0.023767,0.004566,-0.606685,-0.009310,0.078392,-0.713958,0.011091,
8.231000,0.000014,-0.000007,0.000019,-0.007954,-0.130071,-0.011096,-0.025223,-0.256715,-0.027468,-0.044469,-0.380667,-0.028449,-0.045789,-0.498609,-0.023618,0.004771,-0.606948,-0.009236,0.078353,-0.714416,0.011051,
8.238000,0.000014,-0.000007,0.000019,-0.007854,-0.130130,-0.011054,-0.024947,-0.256827,-0.027353,-0.044097,-0.380808,-0.028301,-0.045410,-0.498759,-0.023470,0.004973,-0.607206,-0.009163,0.078314,-0.714863,0.011011,
8.246000,0.000014,-0.000007,0.000019,-0.007756,-0.130187,-0.011011,-0.024675,-0.256937,-0.027240,-0.043733,-0.380947,-0.028156,-0.045038,-0.498905,-0.023323,0.005170,-0.607458,-0.009091,0.078275,-0.715300,0.010971,
8.253000,0.000014,-0.000007,0.000019,-0.007660,-0.130243,-0.010970,-0.024409,-0.257044,-0.027129,-0.043375,-0.381083,-0.028012,-0.044673,-0.499049,-0.023178,0.005363,-0.607705,-0.009020,0.078237,-0.715728,0.010931,
8.263000,0.000014,-0.000007,0.000019,-0.007565,-0.130299,-0.010929,-0.024147,-0.257150,-0.027019,-0.043024,-0.381217,-0.027869,-0.044315,-0.499190,-0.023035,0.005553,-0.607947,-0.008949,0.078199,-0.716146,0.010892,
8.271000,0.000014,-0.000007,0.000018,-0.007472,-0.130353,-0.010889,-0.023890,-0.257254,-0.026910,-0.042679,-0.381348,-0.027729,-0.043965,-0.499328,-0.022893,0.005738,-0.608184,-0.008879,0.078161,-0.716556,0.010853,
8.280000,0.000013,-0.000007,0.000018,-0.007380,-0.130407,-0.010849,-0.023637,-0.257357,-0.026803,-0.042341,-0.381476,-0.027589,-0.043621,-0.499463,-0.022752,0.005920,-0.608415,-0.008810,0.078124,-0.716956,0.010814,
8.288000,0.000013,-0.000007,0.000018,-0.007290,-0.130460,-0.010810,-0.023389,-0.257457,-0.026697,-0.042009,-0.381603,-0.027452,-0.043283,-0.499596,-0.022613,0.006098,-0.608642,-0.008742,0.078087,-0.717348,0.010776,
8.296000,0.000013,-0.000007,0.000018,-0.007202,-0.130512,-0.010772,-0.023145,-0.257556,-0.026593,-0.041683,-0.381727,-0.027315,-0.042952,-0.499727,-0.022475,0.006273,-0.608865,-0.008674,0.078051,-0.717732,0.010738,
8.305000,0.000013,-0.000007,0.000018,-0.007115,-0.130564,-0.010734,-0.022905,-0.257653,-0.026490,-0.041362,-0.381849,-0.027181,-0.042627,-0.499855,-0.022339,0.006444,-0.609082,-0.008607,0.078015,-0.718108,0.010700,
8.315000,0.000013,-0.000007,0.000018,-0.007029,-0.130614,-0.010696,-0.022669,-0.257748,-0.026388,-0.041047,-0.381968,-0.027047,-0.042308,-0.499980,-0.022204,0.006613,-0.609296,-0.008540,0.077979,-0.718476,0.010662,
8.322000,0.000013,-0.000007,0.000018,-0.006945,-0.130664,-0.010659,-0.022437,-0.257842,-0.026288,-0.040738,-0.382086,-0.026915,-0.041995,-0.500103,-0.022070,0.006777,-0.609505,-0.008474,0.077944,-0.718836,0.010624,
8.331000,0.000012,-0.000007,0.000018,-0.006863,-0.130713,-0.010623,-0.022209,-0.257934,-0.026188,-0.040434,-0.382202,-0.026785,-0.041688,-0.500224,-0.021938,0.006939,-0.609710,-0.008409,0.077909,-0.719189,0.010587,
8.340000,0.000012,-0.000007,0.000018,-0.006781,-0.130762,-0.010587,-0.021985,-0.258025,-0.026090,-0.040136,-0.382315,-0.026655,-0.041386,-0.500343,-0.021806,0.007098,-0.609910,-0.008345,0.077875,-0.719534,0.010550,
8.350000,0.000012,-0.000007,0.000018,-0.006701,-0.130809,-0.010552,-0.021764,-0.258114,-0.025993,-0.039842,-0.382427,-0.026527,-0.041090,-0.500460,-0.021676,0.007253,-0.610107,-0.008281,0.077841,-0.719873,0.010513,
8.358000,0.000012,-0.000007,0.000018,-0.006622,-0.130857,-0.010517,-0.021547,-0.258202,-0.025897,-0.039554,-0.382537,-0.026401,-0.040799,-0.500574,-0.021547,0.007406,-0.610300,-0.008218,0.077807,-0.720205,0.010476,
8.367000,0.000012,-0.000007,0.000018,-0.006544,-0.130903,-0.010483,-0.021333,-0.258289,-0.025802,-0.039270,-0.382645,-0.026275,-0.040513,-0.500687,-0.021420,0.007556,-0.610490,-0.008155,0.077774,-0.720530,0.010439,
8.375000,0.000012,-0.000007,0.000018,-0.006468,-0.130949,-0.010449,-0.021123,-0.258374,-0.025709,-0.038992,-0.382751,-0.026151,-0.040233,-0.500797,-0.021293,0.007703,-0.610675,-0.008093,0.077741,-0.720849,0.010403,
8.388000,0.000012,-0.000007,0.000018,-0.006392,-0.130994,-0.010415,-0.020916,-0.258458,-0.025616,-0.038717,-0.382855,-0.026028,-0.039957,-0.500906,-0.021168,0.007847,-0.610858,-0.008031,0.077708,-0.721162,0.010367,
8.397000,0.000011,-0.000007,0.000018,-0.006318,-0.131039,-0.010382,-0.020712,-0.258540,-0.025525,-0.038448,-0.382958,-0.025906,-0.039686,-0.501013,-0.021044,0.007989,-0.611036,-0.007970,0.077676,-0.721468,0.010331,
8.407000,0.000011,-0.000007,0.000017,-0.006245,-0.131083,-0.010350,-0.020511,-0.258622,-0.025434,-0.038183,-0.383059,-0.025786,-0.039420,-0.501117,-0.020921,0.008128,-0.611212,-0.007910,0.077644,-0.721769,0.010296,
8.415000,0.000011,-0.000007,0.000017,-0.006173,-0.131126,-0.010318,-0.020313,-0.258702,-0.025345,-0.037922,-0.383159,-0.025666,-0.039159,-0.501220,-0.020799,0.008265,-0.611384,-0.007850,0.077613,-0.722063,0.010260,
8.426000,0.000011,-0.000007,0.000017,-0.006102,-0.131169,-0.010286,-0.020119,-0.258780,-0.025256,-0.037665,-0.383257,-0.025548,-0.038902,-0.501322,-0.020678,0.008399,-0.611552,-0.007791,0.077582,-0.722352,0.010225,
8.434000,0.000011,-0.000007,0.000017,-0.006032,-0.131211,-0.010254,-0.019927,-0.258858,-0.025169,-0.037413,-0.383353,-0.025431,-0.038649,-0.501421,-0.020558,0.008531,-0.611718,-0.007732,0.077551,-0.722636,0.010190,
8.443000,0.000011,-0.000007,0.000017,-0.005963,-0.131253,-0.010223,-0.019738,-0.258935,-0.025082,-0.037164,-0.383448,-0.025315,-0.038401,-0.501519,-0.020440,0.008661,-0.611881,-0.007674,0.077521,-0.722914,0.010155,
8.451000,0.000011,-0.000007,0.000017,-0.005895,-0.131294,-0.010193,-0.019553,-0.259010,-0.024997,-0.036920,-0.383541,-0.025200,-0.038156,-0.501615,-0.020322,0.008788,-0.612040,-0.007616,0.077491,-0.723187,0.010120,
8.461000,0.000011,-0.000007,0.000017,-0.005828,-0.131335,-0.010163,-0.019369,-0.259085,-0.024912,-0.036679,-0.383633,-0.025086,-0.037916,-0.501710,-0.020205,0.008913,-0.612197,-0.007559,0.077461,-0.723454,0.010085,
8.469000,0.000010,-0.000007,0.000017,-0.005762,-0.131375,-0.010133,-0.019189,-0.259158,-0.024828,-0.036442,-0.383723,-0.024973,-0.037680,-0.501803,-0.020090,0.009036,-0.612351,-0.007502,0.077432,-0.723717,0.010051,
8.478000,0.000010,-0.000007,0.000017,-0.005697,-0.131414,-0.010103,-0.019011,-0.259230,-0.024746,-0.036209,-0.383813,-0.024861,-0.037448,-0.501894,-0.019975,0.009157,-0.612502,-0.007446,0.077403,-0.723975,0.010017,
8.487000,0.000010,-0.000007,0.000017,-0.005633,-0.131454,-0.010074,-0.018835,-0.259301,-0.024664,-0.035979,-0.383900,-0.024750,-0.037220,-0.501984,-0.019861,0.009276,-0.612650,-0.007391,0.077374,-0.724228,0.009983,
8.496000,0.000010,-0.000007,0.000017,-0.005570,-0.131492,-0.010045,-0.018662,-0.259372,-0.024582,-0.035753,-0.383987,-0.024640,-0.036995,-0.502073,-0.019748,0.009392,-0.612796,-0.007335,0.077346,-0.724477,0.009949,
8.504000,0.000010,-0.000006,0.000017,-0.005507,-0.131530,-0.010017,-0.018492,-0.259441,-0.024502,-0.035531,-0.384072,-0.024531,-0.036774,-0.502160,-0.019636,0.009507,-0.612939,-0.007281,0.077318,-0.724721,0.009915,
8.514000,0.000010,-0.000006,0.000017,-0.005445,-0.131568,-0.009989,-0.018324,-0.259509,-0.024423,-0.035311,-0.384156,-0.024423,-0.036557,-0.502246,-0.019525,0.009620,-0.613080,-0.007226,0.077290,-0.724960,0.009882,
8.522000,0.000010,-0.000006,0.000017,-0.005385,-0.131605,-0.009961,-0.018158,-0.259577,-0.024344,-0.035095,-0.384239,-0.024316,-0.036343,-0.502330,-0.019415,0.009731,-0.613218,-0.007173,0.077263,-0.725196,0.009848,
8.531000,0.000010,-0.000006,0.000017,-0.005325,-0.131642,-0.009934,-0.017995,-0.259643,-0.024266,-0.034883,-0.384320,-0.024209,-0.036133,-0.502413,-0.019306,0.009840,-0.613354,-0.007119,0.077236,-0.725427,0.009815,
